SMILES,MW
CC1(C)OC[C@@H](C/C=C\CCC(=O)O)[C@@H](c2cccs2)O1,310.415
CC1(C)OC[C@@H](C/C=C\CCC(=O)O)[C@@H](c2cncs2)O1,311.403
CCCN1CCCN(c2nc3ccccc3n2CCOCC)CC1,330.47600000000017
CC1=NN(C(=O)Nc2ccccc2)C(C)=NN1C(=O)Nc1ccccc1,350.38200000000006
CN1CCN(c2nc3ccccc3n2CCOCCO)CC1,304.39400000000006
CC(=O)NC1=C(C)C(=O)c2c(nc3n2CCC3OC(N)=O)C1=N,317.305
CCCS(=O)(=O)Nc1cccc(OCc2nc3ccccc3s2)c1,362.476
CC(=O)NC1=C(C)C(=O)c2c(nc3n2CCC3OC(C)=O)C1=N,316.317
CC(=O)NC1=C(C)C(=O)c2c(nc3n2CCC3OC(=O)c2ccccc2)C1=O,379.37200000000007
CN1CCN(c2nc3ccccc3n2Cc2ccccc2)CC1,306.41300000000007
CCCC(C)Cn1c(N2CCN(C)CC2)nc2ccccc21,300.45
[N-]=[N+]=NC1C(N)C(OCc2ccccc2)OC(CO)C1OCc1ccccc1,384.43600000000015
CCOCCNc1cc(Cl)c(S(N)(=O)=O)cc1S(=O)(=O)[O-].[Na+],380.8070000000001
O=c1c2ccccc2c(S(=O)(=O)c2ccccc2)c(O)n1Cc1ccccc1,391.4480000000001
CCOCCn1c(N2CCCN(CC)CC2)nc2ccccc21,316.449
CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,302.422
CCC(CC)(CC(=O)O)Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,384.90700000000015
CCC(C)(CC(=O)O)Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,370.8800000000001
O=S(=O)(Nc1cccc(Oc2ccccn2)c1)C(F)(F)F,318.276
CC1=C(N2CC2)C(=O)c2nc3n(c2C1=O)CCC3OC(N)=O,302.29
Oc1ccc2c(c1)OC[C@@H](N1CCC(O)(c3ccc(F)cc3)CC1)[C@H]2O,359.3970000000001
O=C1NC(=O)C(Cc2ccc3c(c2)CC[C@H](Cc2ccccc2)O3)S1,353.443
O=S(=O)(Nc1cccc(OCc2nc3ccccc3s2)c1)C(F)(F)F,388.392
CCCCCN1CCN(c2nc3ccccc3n2CCOCC)CC1,344.50300000000027
CCSCCCn1c(N2CCN(C)CC2)nc2ccccc21,318.49
CCSCCn1c(N2CCN(C)CC2)nc2ccccc21,304.46299999999997
NC1C(OCc2ccccc2)OC(CO)C(OCc2ccccc2)C1N,358.43800000000005
Oc1ccc2c(c1)OC[C@@H](N1CCC(O)(c3ccccc3)CC1)[C@@H]2O,341.4070000000001
CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,356.44700000000006
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1nc2ccccc2o1,397.4560000000001
CCS(=O)(=O)Nc1cccc(OCc2nc3ccccc3s2)c1,348.449
CCS(=O)(=O)Nc1cccc(OCc2ccc3ccccc3c2)c1,341.432
CN1CCN(c2nc3ccccc3n2CCOCc2ccccc2)CC1,350.46600000000007
NS(=O)(=O)c1cc(S(=O)(=O)[O-])c(NCc2ccncc2)cc1Cl.[Na+],399.813
O=C(O)CCCSc1nc2cc(F)ccc2n1Cc1ccc(Cl)cc1,378.8560000000001
COc1cc(C(C)=O)ccc1OCCCN1CCN(Cc2ccccc2)CC1,382.5040000000001
CCCCOCCn1c(N2CCN(C)CC2)nc2ccccc21,316.44899999999996
O=S(=O)(Nc1cccc(OCc2cnc3ccccc3c2)c1)C(F)(F)F,382.363
C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1,327.4240000000001
O=S1NC(Cc2coc3ccc(Br)cc23)=NO1,315.148
Oc1ccc2c(c1)OC[C@@H](N1CCC(O)(Cc3ccccc3)CC1)[C@H]2O,355.4340000000001
CN1CCN(c2nc3ccccc3n2CCOc2ccccc2)CC1,336.4390000000001
O=C(O)[C@H]1CCC[C@@H]1c1nc2cc(F)ccc2n1Cc1ccc(Cl)cc1,372.8270000000001
CC(C)(CC(=O)O)c1nc2ccccc2n1Cc1ccc(Cl)cc1,342.826
CCN(CC)c1nc(C)nc2c1sc(=S)n2-c1c(C)cc(C)cc1C,372.56300000000016
O=C1Nc2ccc(Cl)cc2C(OCc2cccnc2)(C(F)(F)F)O1,358.703
CC(=O)O[C@H]1CC[C@H](Nc2nc(Nc3ccccc3)c3ccccc3n2)CC1,376.4600000000002
Oc1cc2c(cc1F)[C@H](O)[C@H](N1CCC(O)(c3ccc(F)cc3)CC1)CO2,377.38700000000017
O=S1NC(Cc2coc3c(Cl)cc(Cl)cc23)=NO1,305.14200000000005
CCNC(=O)C1OC(n2cnc3c(N)ncnc32)C(O)C1O,308.298
O=S1NC(Cc2c[nH]c3ccc(Br)cc23)=NO1,314.16400000000004
O=C(O)[C@H]1CC[C@@H]1c1nc2cc(F)ccc2n1Cc1ccc(Cl)cc1,358.80000000000007
CC(C)(CC(=O)O)Cc1nc2ccccc2n1Cc1ccc([N+](=O)[O-])cc1,367.4050000000001
CC(C)(CC(=O)O)Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,356.85300000000007
O=C1CS(=O)(=O)Nc2cc(OCc3ccc4ccccc4n3)ccc21,354.38700000000006
O=C(O)CS(=O)(=O)Nc1cccc(OCc2ccc3ccccc3n2)c1,372.40200000000004
CC(=O)c1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CCc1ccccc1)CC3,373.5400000000001
CC(C)(CC(=O)O)Cc1nc2ccccc2n1Cc1cccc(C(F)(F)F)c1,390.40500000000003
CC(C)(CCC(=O)O)Cc1nc2cc(F)ccc2n1Cc1ccc(Cl)cc1,388.8700000000001
O=C(O)CCc1nc2cc(F)ccc2n1Cc1ccc(Cl)cc1,332.76200000000006
CC1=NN(C(=O)Nc2ccccc2C)C(C)=NN1C(=O)Nc1ccccc1C,378.4360000000001
CCOC(=O)N1C(c2ccccc2)=NN=C(c2ccccc2)N1C(=O)OCC,380.40400000000017
CC(=O)c1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3,337.5070000000001
CC(C)(CC(=O)O)Cc1nc2cc(F)ccc2n1Cc1ccc(Cl)cc1,374.8430000000001
CC(CC(=O)O)Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,342.826
COC(=O)N1C(c2ccccc2)=NN=C(c2ccccc2)N1C(=O)OC,352.35000000000014
CCS(=O)(=O)Nc1cccc(OCc2nc3ccccc3n2C)c1,345.42400000000004
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,336.47900000000004
CCS(=O)(=O)Nc1ccc2ccc(OCc3nc4ccccc4s3)cc2c1,398.50900000000007
CCS(=O)(=O)Nc1ccc2c(OCc3ccc4ccccc4n3)cccc2c1,392.4800000000001
CC(=O)NC1=C(C)C(=O)c2c(nc3n2CCC3OC(=O)c2ccccc2)C1=N,378.38800000000003
CC(=O)OC1CCn2c1nc1c2C(=O)C(C)=C(N2CC2)C1=O,301.3020000000001
CC(=O)NC1=C(C)C(=O)c2c(nc3n2CCC3OC(=O)CCl)C1=O,351.74600000000004
CCS(=O)(=O)Nc1cccc2cc(OCc3ccc4ccccc4n3)ccc12,392.4800000000001
CC(C)(CC(=O)O)Cc1nc2cc(F)ccc2n1Cc1ccc(Cl)cc1F,392.8330000000001
COc1ccc(Cn2c(CC(C)(C)CC(=O)O)nc3cc(F)ccc32)cc1,370.42400000000004
CSc1ccc(Cn2c(CC(C)(C)CC(=O)O)nc3cc(F)ccc32)cc1,386.492
N#CCCOC1(C(F)(F)F)OC(=O)Nc2ccc(Cl)cc21,320.65400000000005
COCCOC1(C(F)(F)F)OC(=O)Nc2ccc(Cl)cc21,325.67
O=C1Nc2ccc(Cl)cc2C(OCC=C(Cl)Cl)(C(F)(F)F)O1,376.54499999999996
c1ccc(Nc2nc(NC3CCCCC3)nc3ccccc23)cc1,318.424
COCC(=O)C1CCn2c1nc1c2C(=O)C(C)=C(N2CC2)C1=O,315.32900000000006
FC(F)(F)c1ccc(-c2nnc(-c3ccc(C(F)(F)F)cc3)nn2)cc1,370.25600000000003
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OCc1ccc2ccccc2n1,373.3900000000001
CC(=O)NC1=C(C)C(=O)c2c(nc3n2CCC3OC(N)=O)C1=O,318.28900000000004
CCCCC(=O)OC1CCn2c1nc1c2C(=O)C(C)=C(NC(C)=O)C1=N,358.398
Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,303.152
Clc1ccc(-c2nnc(-c3ccc(Cl)cc3)nn2)cc1,303.15200000000004
Clc1cccc(-c2nnc(-c3cccc(Cl)c3)nn2)c1,303.152
CCCCS(=O)(=O)Nc1cccc(OCc2nc3ccccc3n2C)c1,373.47800000000007
CCCCS(=O)(=O)Nc1cccc(OCc2ccc3ccccc3n2)c1,370.47400000000005
CCS(=O)(=O)Nc1ccc2ccc(OCc3ccc4ccccc4c3)cc2c1,391.4920000000001
CC1(C)OC[C@@H](C/C=C\CCC(=O)O)[C@@H](c2cccnc2)O1,305.374
CC1(C)OC[C@@H](C/C=C\CCC(=O)O)[C@@H](c2cnccn2)O1,306.362
COC(=O)CS(=O)(=O)Nc1cccc(OCc2ccc3ccccc3n2)c1,386.4290000000001
O=S(=O)(CC(F)(F)F)Nc1cccc(OCc2ccc3ccccc3n2)c1,396.3900000000001
O=S(=O)(Nc1cccc(OCc2cnc3ccccc3n2)c1)C(F)(F)F,383.351
O=S(=O)(Nc1cccc(Oc2cccc3cccnc23)c1)C(F)(F)F,368.336
CCCCCCN1CCN(c2nc3ccccc3n2CCOCC)CC1,358.53000000000026
CCCS(=O)(=O)Nc1cccc(OCc2nc3ccccc3n2C)c1,359.451
CCCCS(=O)(=O)Nc1cccc(OCc2nc3ccccc3s2)c1,376.50300000000004
COCC(=O)C1CCn2c1nc1c2C(=O)C(C)=C(NC(C)=O)C1=O,331.32800000000003
CCOCCn1c(N2CCN(CCc3ccccc3)CC2)nc2ccccc21,378.52000000000015
Nc1nc(NCCc2ccccc2)nc2c1ncn2C1CC(O)C(O)C1O,370.41300000000007
Oc1ccc2c(c1)OC[C@@H](N1CCC(O)(c3ccccc3)CC1)[C@H]2O,341.4070000000001
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,357.435
O=S(=O)(Nc1cccc(Oc2ccc3ccccc3n2)c1)C(F)(F)F,368.336
CCCCC(=O)OC1CCn2c1nc1c2C(=O)C(C)=C(NC(C)=O)C1=O,359.38200000000006
CCCSCn1c(N2CCN(C)CC2)nc2ccccc21,304.46299999999997
CN1CCN(c2nc3ccccc3n2CCc2ccccc2)CC1,320.44000000000005
Oc1ccc2c(c1)OC[C@H](N1CCC(O)(c3ccc(F)cc3)CC1)[C@@H]2O,359.3970000000001
CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCC(O)C1,349.45200000000017
O=C(NCCOc1ccc(CC2SC(=O)NC2=O)cc1)Nc1ccccc1,385.44500000000005
CN(C)S(=O)(=O)Nc1cccc(OCc2ccc3ccccc3n2)c1,357.43500000000006
CCCN1CCN(c2nc3ccccc3n2CCOCC)CC1,316.4490000000002
CCCOCCn1c(N2CCN(C)CC2)nc2ccccc21,302.42199999999997
CCN(C(=O)C1CCC=C1C(=O)NCc1ccc(C(=N)N)cc1)c1ccccc1,390.4870000000001
O=S1NC(Cc2ccc(OCc3ccccc3)cc2)=NO1,302.355
C=CCOCCn1c(N2CCN(C)CC2)nc2ccccc21,300.406
CCCCCCCn1c(N2CCN(C)CC2)nc2ccccc21,314.477
O=S(=O)(Nc1cccc(OCc2csc3ccccc23)c1)C(F)(F)F,387.404
CCS(=O)(=O)Nc1cccc(OCc2cc3ccccc3s2)c1,347.461
CCCCN1CCN(c2nc3ccccc3n2CCOCC)CC1,330.47600000000017
CO[C@H]1c2ccc(O)cc2OC[C@H]1N1CCC(O)(c2ccc(F)cc2)CC1,373.4240000000001
COc1ccc2c(c1)OC[C@@H](N1CCC(O)(c3ccc(F)cc3)CC1)[C@H]2O,373.4240000000001
CCOCCn1c(N2CCN(CC)CC2)nc2ccccc21,302.422
N#Cc1cccc(Oc2cccc(Cc3cn(COCCO)c(=O)[nH]c3=O)c2)c1,393.3990000000001
COc1cccc(Oc2cccc(Cc3cn(COCCO)c(=O)[nH]c3=O)c2)c1,398.4150000000002
CC1=NN(C(=O)NCc2ccccc2)C(C)=NN1C(=O)NCc1ccccc1,378.43600000000015
O=c1[nH]c(=O)n(COCCO)cc1Cc1cccc(Oc2ccccc2)c1,368.38900000000007
Oc1ccc2c(c1)OC[C@@H](N1CCC(c3ccccc3)CC1)[C@H]2O,325.4080000000001
Oc1ccc2c(c1)OC[C@@H](N1CCC(O)(CCc3ccccc3)CC1)[C@H]2O,369.46100000000007
Oc1ccc2c(c1)OC1C[C@]1(N1CCC(O)(c3ccc(F)cc3)CC1)[C@H]2O,371.4080000000001
Oc1ccc2c(c1)OC[C@@H](N1CCC(Cc3ccccc3)CC1)[C@H]2O,339.43500000000006
Oc1ccc2c(c1)OC[C@H](N1CCC(O)(c3ccccc3)CC1)[C@@H]2O,341.4070000000001
O=S(=O)(Nc1cccc(OCc2ccc3ccccc3c2)c1)C(F)(F)F,381.375
CC1=C(N2CC2)C(=O)c2nc3n(c2C1=O)CCC3OC(=O)CCl,335.74700000000007
CCS(=O)(=O)Nc1cccc2ccc(OCc3ccc4ccccc4n3)cc12,392.4800000000001
Oc1ccc2c(c1)OC[C@@H](N1CCC(O)(c3ccc(F)cc3)CC1)C2,343.39800000000014
CC(=O)c1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CC1)CC3,323.4800000000001
CC(Cc1ccccc1)Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,385.4240000000001
c1ccc(CCC2CNCCNCCCNCCNC2)nc1,305.46999999999997
Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F,303.681
Nc1nc(Cl)nc2c1ncn2C1CC(O)C(CO)S1,301.759
FC(F)(F)Cn1ncnc1-c1ccccc1NCC1=NCCN1,324.3100000000001
Cc1ccc(Cn2c(CC(C)(C)CC(=O)O)nc3ccccc32)cc1,336.43500000000006
Fc1ccc(-c2nc(SC(F)(F)C(F)F)[nH]c2-c2ccccc2)cc1,370.34600000000006
CC(C)(CC(=O)O)Cc1nc2ccccc2n1Cc1ccccc1,322.408
O=S(=O)(c1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(F)(F)C(F)F,384.354
CN1Cc2c(NC(=O)CN3CCCCC3)cccc2C(c2ccccc2)C1,363.50500000000005
CSc1nc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)[nH]1,335.259
Nc1ncnc2c1ncn2C1OC(COS(N)(=O)=O)C(O)C1O,346.32500000000005
CCN(CC)c1nc(C)nc2c1sc(=O)n2-c1c(C)cc(C)cc1C,356.4950000000001
Fc1ccc(-c2nc(SC(F)(F)C(F)F)[nH]c2-c2ccc(F)cc2)cc1,388.33600000000007
O=S(=O)(c1nc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)[nH]1)C(F)F,370.327
O=S(=O)(c1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(F)F,334.347
CCCc1cc(Cl)c2oc(Cc3ccc(OC)cc3)c(C)c2c1O,344.8380000000001
O=S1NC(Cc2ccc(OCCc3ccccc3)cc2)=NO1,316.382
Cc1ccccc1CNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,371.3970000000001
CC(C)NCC(=O)Nc1cccc2c1CN(C)CC2c1ccccc1,337.46700000000004
CN1Cc2c(NC(=O)OCCCl)cccc2C(c2ccccc2)C1,344.84200000000004
O=S(=O)(c1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(F)(F)CF,366.36400000000003
O=S(=O)(CCC(F)(F)F)c1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,380.3910000000001
CCCCCCn1c(N2CCN(C)CC2)nc2ccccc21,300.45
COC[C@@H]1CN(c2ccc(OCC[C@H](O)C(F)(F)F)cc2)C(=O)O1,349.30500000000006
OCC1OC(n2cnc3c(NCc4ccco4)ncnc32)C(O)C1O,347.3310000000001
COC1=C(C)C(=O)c2c(c(COC(N)=O)c3n2CCC3)C1=O,304.3020000000001
CCCN(CC1CC1)c1nc(C)nc2c1sc(=O)n2-c1c(C)cc(C)cc1C,396.5600000000002
CCNCC(=O)Nc1cccc2c1CN(C)CC2c1ccccc1,323.44
Cc1c(C)c2ccc(OCc3nc(C(C)C)no3)cc2oc1=O,314.34100000000007
CCCC[S+]([O-])c1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,324.449
Cn1cnc2c(N(C(N)=O)c3c(F)cccc3F)nc(-c3ccccc3)nc21,380.35800000000006
CCCCNC(=O)Nc1cccc2c1CN(C)CC2c1ccc(Cl)cc1,371.91200000000003
CCCCNC(=O)Nc1cccc2c1CN(C)CC2c1ccccc1,337.467
CCCNC(=O)Nc1cccc2c1CN(C)CC2c1ccccc1,323.44
COC(=O)OC1CCn2c3c(c(COC(N)=O)c21)C(=O)C(OC)=C(C)C3=O,378.33700000000016
COC1=C(C)C(=O)c2c(c(COC(N)=O)c3n2CCC3OC(=O)CCl)C1=O,396.7830000000002
CCCCCCC(C(C)O)n1cnc(C(=O)NC[C@@H](C)O)c1,311.42600000000004
Cc1c(C)c2ccc(OCc3ccc(C(F)(F)F)cc3)cc2oc1=O,348.32000000000005
COc1ccc(-c2[nH]c(S(C)(=O)=O)nc2-c2ccccc2)cc1,328.393
COc1ccc(-c2nc(S(C)(=O)=O)[nH]c2-c2ccc(OC)cc2)cc1,358.4190000000001
C[S+]([O-])c1nc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)[nH]1,318.348
CCCCCCC(C(C)O)n1cnc(C(=O)NCc2ccccc2)c1,343.47100000000006
CCCCCCC(C(C)O)n1cnc(C(=O)NC2CCCC2)c1,321.4650000000002
CCCS(=O)(=O)c1c(O)n(Cc2ccccc2)c(=O)c2ccccc12,357.4310000000001
O=C(O)CCCCSc1nc2cc(F)ccc2n1Cc1ccc(Cl)cc1,392.88300000000015
CC(Sc1nc2cc(F)ccc2n1Cc1ccc(Cl)cc1)C(=O)O,364.82900000000006
COc1ccc(Oc2cccc(Cc3cn(COCCO)c(=O)[nH]c3=O)c2)cc1,398.41500000000013
CC(C)(C)NCC(O)COc1nsnc1N(CCO)CC(=O)O,348.4250000000002
Cc1cccc(Oc2cccc(Cc3cn(COCCO)c(=O)[nH]c3=O)c2)c1,382.4160000000001
CCCCCCCCCCn1c(N2CCN(C)CC2)nc2ccccc21,356.55800000000005
CCCCCCC(C(C)O)n1cnc(C(=O)NC[C@H](C)O)c1,311.42600000000004
COc1cc(N)c(Cl)cc1C(=O)NC1CN2CCC1CC2,309.79700000000014
CC1(c2ccc(F)cc2)OC(/C=C/c2ccsc2)=CC1=O,300.35400000000004
COc1ccc(-c2nc(CN)sc2-c2ccc(OC)cc2)cc1,326.42100000000005
COc1ccc(-c2nc(CNC(C)=O)sc2-c2ccc(OC)cc2)cc1,368.4580000000001
CC(C)S(=O)(=O)c1c(O)n(Cc2ccccc2)c(=O)c2ccccc12,357.4310000000001
CCCCS(=O)(=O)c1c(O)n(Cc2ccccc2)c(=O)c2ccccc12,371.4580000000001
CC(C)S(=O)(=O)c1c(O)n(Cc2ccccc2)c(=O)c2ccc(Cl)cc12,391.87600000000015
O=c1[nH]c(=O)n(COCCO)cc1Cc1cccc(Oc2ccc(F)cc2)c1,386.3790000000001
CC(C)(Sc1nc2cc(F)ccc2n1Cc1ccc(Cl)cc1)C(=O)O,378.8560000000001
CC1(C)OC[C@@H](C/C=C\CCC(=O)O)[C@@H](c2cncnc2)O1,306.362
CC1(C)OC[C@@H](C/C=C\CCC(=O)O)[C@@H](c2ccnnc2)O1,306.362
CN1CCCN(c2nc3ccccc3n2CCOc2ccccc2)CC1,350.4660000000001
CCCCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,330.476
C=CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,314.433
CCCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,316.44899999999996
CCOCCn1c(N2CCCN(Cc3ccccc3)CC2)nc2ccccc21,378.52000000000015
CCCCCN1CCCN(c2nc3ccccc3n2CCOCC)CC1,358.53000000000026
COc1c(C)c(O)c2c(c1O)c(COC(N)=O)c1n2C[C@@H]2[C@H]1N2C,333.344
CC1=C(N2CC2)C(=O)c2c(COC(N)=O)c3n(c2C1=O)CCC3OC(N)=O,374.3530000000002
CC(=O)OC1CCn2c3c(c(COC(N)=O)c21)C(=O)C(N1CC1)=C(C)C3=O,373.3650000000002
CCCc1ccc2oc(Cc3ccc(OC)cc3)c(C)c2c1O,310.39300000000003
COC1=C(C)C(=O)c2c(c(COC(N)=O)c3n2CC/C3=N\O)C1=O,333.30000000000007
COc1ccc(Cc2oc3c(Cl)cc(Cl)c(O)c3c2C)cc1,337.20200000000006
CCCCC[C@H](O)c1cccc(OCc2ccc3ccccc3n2)c1,335.447
CS(=O)(=O)c1c(O)n(Cc2ccccc2)c(=O)c2ccccc12,329.37700000000007
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,351.4090000000001
CO/C(O)=C1\C(=O)N(Cc2ccccc2)C(=O)c2ccc(Cl)cc21,343.766
C#CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,312.417
CCOCCn1c(N2CCN(C=O)CC2)nc2ccccc21,302.37800000000004
CNC(=O)OC1CCn2c3c(c(CCl)c21)C(=O)C(OC)=C(C)C3=O,352.7740000000001
COC1=C(C)C(=O)c2c(c(COC(N)=O)c3n2CCC3O)C1=O,320.30100000000004
COC1=C(C)C(=O)c2c(c(COC(N)=O)c3n2CCC3OC(C)=O)C1=O,362.33800000000014
O=c1[nH]c(=O)n(COCCO)cc1Cc1cccc(Oc2cccc(F)c2)c1,386.3790000000001
O=c1nc(/N=C/N2CCOCC2)ccn1C1CSC(CO)O1,326.37800000000004
COc1ccc([C@]23OC[C@H](Cc4cc5c(cc42)OCO5)[C@@H]3C)cc1OC,354.4020000000001
CSc1nc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)[nH]1,302.349
FC(F)(F)Cn1nccc1-c1ccccc1NCC1=NCCN1,323.3220000000001
CC(C)(CC#N)Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,337.85400000000004
NS(=O)(=O)c1cc(S(=O)(=O)[O-])c(NCCc2ccco2)cc1Cl.[Na+],402.813
CN(Cc1ccco1)c1cc(Cl)c(S(N)(=O)=O)cc1S(=O)(=O)[O-].[Na+],402.8130000000001
Nc1cc(Oc2ccccc2)c(S(N)(=O)=O)cc1S(=O)(=O)[O-].[K+],382.4600000000001
COc1ccc(Cn2c(CC(C)(C)CC(=O)O)nc3cc(Cl)ccc32)cc1,386.8790000000001
NS(=O)(=O)c1cc(S(=O)(=O)[O-])c(NCC2CCCO2)cc1Cl.[Na+],392.8180000000001
NS(=O)(=O)c1cc(S(=O)(=O)[O-])c(Cl)cc1NCc1ccco1.[Na+],388.78600000000006
O=C(O)CC1CCCc2c1n(Cc1ccc(Cl)cc1)c1ccc(F)cc21,371.83900000000006
CC(C)(CC(=O)O)Cc1nc2cccnc2n1Cc1ccc(Cl)cc1,357.841
CC(C)(CC(N)=O)Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,355.869
O=C(O)[C@@H]1CC=CC[C@@H]1c1nc2cc(F)ccc2n1Cc1ccc(Cl)cc1,384.8380000000001
NS(=O)(=O)c1cc(S(=O)(=O)[O-])c(NCc2ccco2)cc1Cl.[Na+],388.78600000000006
O=C(CCc1cccc(O)c1)NCCCNC(=O)CCc1cccc(O)c1,370.4490000000001
CC(C)(CC(=O)O)Cc1nc2cc(Cl)cnc2n1Cc1ccc(Cl)cc1,392.28600000000006
CC(C)(CC(=O)O)Cc1nc2ccccc2n1Cc1ccc(O)cc1,338.40700000000004
CC(C)S(=O)(=O)c1c(O)n(Cc2ccc(F)c(F)c2)c(=O)c2ccccc12,393.4110000000001
O=C1/C(=C(/O)c2ccccc2)c2ccccc2C(=O)N1Cc1ccccc1,355.3930000000001
CC(C)S(=O)(=O)c1c(O)n(Cc2ccc(Cl)cc2)c(=O)c2ccccc12,391.87600000000015
c1cc(OCc2ccc3ccccc3n2)cc(OCc2nn[nH]n2)c1,333.351
c1cc(OCCCc2nnn[nH]2)cc(OCc2ccc3ccccc3n2)c1,361.4050000000001
c1ccc2sc(C3(N4CCCCCC4)CCCCC3)cc2c1,313.51
O=C(CCc1cc(O)cc(O)c1)NCCc1cc(O)cc(O)c1,317.341
O=C(O)CC1(Cc2nc3cc(F)ccc3n2Cc2ccc(Cl)cc2)CC1,372.8270000000001
CC(C)(Cc1nc2cc(F)ccc2n1Cc1ccc(Cl)cc1)C(=O)O,360.81600000000003
CC(C)S(=O)(=O)c1c(O)n(Cc2ccc(F)cc2)c(=O)c2ccccc12,375.4210000000001
CSc1nc(-c2ccc(Cl)c(Cl)c2)c(-c2ccccc2)[nH]1,335.25899999999996
CSc1nc(-c2cccc(Cl)c2)c(-c2ccccc2)[nH]1,300.81399999999996
CCc1ccccc1-c1n[nH]c(-c2cc(OC)cc(OC)c2)n1,309.369
Cc1cc(OCCCc2nnn[nH]2)cc(OCc2ccc3ccccc3n2)c1,375.4320000000001
c1ccc(-c2ccc(COc3cccc(OCCCc4nnn[nH]4)c3)nc2)cc1,387.443
C=CCOc1cccc(-c2nc(-c3ccccc3CC)n[nH]2)c1,305.381
Cc1ccccc1-c1n[nH]c(-c2ccc(-c3ccccc3)cc2)n1,311.38800000000003
COc1ccc(-c2[nH]c(SC(F)(F)C(F)F)nc2-c2ccccc2)cc1,382.382
c1ccc2[nH]c(COc3ccc(OCCCc4nnn[nH]4)cc3)nc2c1,350.382
c1ccc2c(c1)CCC(COc1ccc(OCCCc3nnn[nH]3)cc1)N2,365.43699999999995
c1cc(OCCCc2nnn[nH]2)cc(OCc2cc3ccccc3cn2)c1,361.4050000000001
COc1ccc(Cn2c(CC(C)(C)CC(=O)O)nc3ccccc32)cc1,352.434
CC(C)(CC(=O)O)Cc1nc2ccccc2n1Cc1ccc(F)cc1,340.398
Cn1cncc1[C@H]1OC(C)(C)OC[C@H]1C/C=C\CCC(=O)O,308.37800000000004
CC(C)(CC(=O)O)Cc1nc2cc(Cl)ccc2n1Cc1ccc(Cl)cc1,391.2980000000001
COc1ccc2c(c1)nc(CC(C)(C)CC(=O)O)n2Cc1ccc(Cl)cc1,386.879
CN(C)c1ccc(-c2[nH]c(SC(F)(F)C(F)F)nc2-c2ccccc2)cc1,395.42500000000007
c1ccc2nc(COc3ccc(OCCCc4nnn[nH]4)cc3)ncc2c1,362.393
COc1ccc(-c2nc(SCC(C)=O)[nH]c2-c2ccc(OC)cc2)cc1,368.4580000000001
[O-][S+](CC(F)(F)F)c1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,350.36500000000007
Cc1ccccc1-c1nc(N(C(N)=O)c2c(F)cccc2F)c2ncn(C)c2n1,394.3850000000001
CS(=O)(=O)c1nc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)[nH]1,334.34700000000004
COc1ccc(-c2nc([S+]([O-])CC(C)=O)[nH]c2-c2ccc(OC)cc2)cc1,384.4570000000001
CC[S+]([O-])c1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)[nH]1,356.44700000000006
Cc1ccc(NC(=O)Nc2cc(C(C)(C)C)sc2C(=O)OCCCO)cc1,390.5050000000002
COc1cc(NC(C)CCCN)c2nccc(C)c2c1OC,303.40600000000006
