smiles
COCc1[nH]c(-c2ccc(OCC(O)CNCCc3ccc(OC)c(OC)c3)cc2)nc1C
OC(c1ccc(F)cc1)(c1cncnc1)c1cccc(F)c1
Cc1cc(-n2ccc(=O)[nH]c2=O)cc(C)c1Sc1ccc(Cl)cc1
Nc1ncnc2c1ncn2OCCOCP(=O)(O)O
Cc1c(C)c2c(c(C)c1O)CCC(C)(CNCCOc1ccc(/C=C3\SC(=O)NC3=O)cc1)O2
CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2
Cn1nc(S(N)(=O)=O)s/c1=N/S(=O)(=O)c1ccc(N)cc1
NCCc1c[nH]c(Cc2ccccc2Cl)n1
CC#CCOc1ccc(S(=O)(=O)N(C)c2c(C(=O)NO)cnc3c(OC)cccc23)cc1
C1CCC(NC2CCCCC2)CC1.NS(=O)(=O)c1cc(S(=O)(=O)O)c(NCc2ccco2)cc1Oc1ccccc1
COc1c(C=O)c2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2
COc1cc(C(=O)Nc2nn[nH]n2)nc(-c2ccccc2)c1
Nc1ncnc2c1ncn2[C@@H]1C[C@H](CCP(=O)(O)O)C[C@@H]1O
CCOC(=O)C1=CNC2=C(/C=N/c3ccccc3)CCC(C)N2C1=O
CC1CCC(=NNc2ccc3c(c2)OCO3)c2ncc(C(=O)O)c(=O)n21
O=C1NC(=O)C2(CN(Cc3nc4ccccc4s3)c3ccc(Cl)cc32)N1
CCc1ccc2c(c1)c(OC)c(C)c1nc(C(=O)c3ccccc3)cn12
O=C(NCCc1ccccc1)C1CCCN1C(=O)Nc1ccccc1
O=C(O)CNS(=O)(=O)c1ccc2ccccc2c1
CC1(c2ccc(Cl)cc2)OC(C(=O)O)=CC1=O
Cc1cccc2[nH]cc(CCNCC(O)c3cccc(Cl)c3)c12
O=C(Nc1ccccn1)c1cnc2c(C(F)(F)F)cccc2c1O
CC(CCCCn1cnc2c1NC=NCC2O)(C(N)=O)C(=O)O
CCC(C)(C)/N=c1c(O)c(O)c\1=N/Cc1ccc(Cl)cc1Cl
CCc1nc(N)nc(N)c1-c1ccc(Cl)c(Cl)c1
C[C@@H](COC(=O)N1c2ccccc2[C@@]23O[C@]24CCC[C@@H]3C#C/C=C\C#C[C@H]14)S(=O)(=O)c1ccccc1
CN1CC=C(c2c[nH]c3ccc(-c4ccsc4)cc23)CC1
CCCCNC(=O)NC1CCN(c2ncnc3cc(OC)c(OC)cc23)CC1
Cn1c(O)nc2cc3c(cc21)C(C)(C)C(=O)N3
CC(=O)Nc1ccc(/C=C/c2ccc(Br)cc2)cc1
CCCc1c(O)nc(C)c2cc(OC)c(OC)cc12
CCCCCCCCCCCOC(=O)c1cc(O)cc(O)c1
CNC(=O)OCc1c(COC(=O)NC)c(-c2ccc(OC)cc2)n(C)c1C
CCCCN1CC2(CCN(CCc3c[nH]c4ccccc34)CC2)OC1=O
C=CCOc1cccc(C(=O)OCC(O)CNC(C)C)c1
O=C(OC1CN2CCC1CC2)C(O)(c1ccccc1)c1ccc(I)cc1
O=C(NCCCc1ccccc1)C1CCCCN1S(=O)(=O)c1ccccc1
C/C=C/C(=O)NCCc1cccc2ccc(OC)cc12
CC(C)(C)OC(=O)N[C@@H](C(=O)C(N)Cc1ccccc1)/C(O)=C/c1ccc([N+](=O)[O-])cc1
Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F
O=C1C[C@@H](NC(=O)OCc2ccccc2)C(=O)N1
OCCc1ccccc1OCCCc1cc2c(cc1O)CCO2
O=C(NCCNCC(O)COc1cccc2c1OCCC2=O)Nc1ccccc1
O=C(NCc1ccc(C(F)(F)F)cc1)n1ccnc1
CCN(CC)CCCOC(=O)c1ccccc1-c1ccccc1
CCC[C@H]1C[C@H](NCC)c2cc(S(N)(=O)=O)sc2S1(=O)=O
CC1(C)OC[C@@H](C/C=C\CCC(=O)O)[C@@H](c2cnccn2)O1
CC(/N=c1c(O)c(O)c\1=N/c1ccccc1C#N)C(C)(C)C
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br
CCNc1cccnc1N1CCN(C(=O)c2cc3cc(O)ccc3[nH]2)CC1
CCCCC(=O)Nc1ccc(Oc2cccc(OC)c2)cc1
CC(=O)c1c(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)nn(CC(=O)O)c1=O
Cc1ccc(OCC(O)C(C)NC(C)C)cc1C
COC[C@H]1CN(c2ccc(OCC(C)O)cc2)C(=O)O1
COC(=O)CCC(=O)OCn1c([S+]([O-])Cc2ccccn2)nc2ccccc21
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@@H](c4ccc([C@H](N)CC(N)=O)cc4)C3)[C@H](C)[C@H]12
Cc1ccc(/C=C2\CCCc3ccccc3C2=O)cc1
Cc1cc(C)c(NC(=O)c2sccc2S(=O)(=O)Nc2noc(C)c2Cl)c(C)c1CC#N
NNc1[nH]ncc2c3cc(OCc4ccccc4)ccc3nc1-2.O=S(=O)(O)O
CCCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCCCCCCCCCCN
CCOC(=O)N(C)NC(=O)[C@H](Cc1ccccc1)NC(C)=O
CC(Nc1ccccc1C(=O)c1ccccc1)C(=O)O
CN(C)CCOC(=O)C1=C/C(=C\c2ccccn2)c2ccccc21
CN[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O
COc1ccc(CC2=C(c3ccccc3)C(=O)OC2(O)c2ccc(OC)cc2)cc1
COc1cccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2)cc1=O
COc1cccc(OC)c1OCNCC1CO[C@H](c2ccc3ccccc3c2)O1.O=C(O)C(=O)O
CONC1=NC(=O)/C(=C/c2cc(C(C)C)c(O)c(C(C)C)c2)S1
C/C=C1\C[C@H]2C=Nc3cc(O)c(OC)cc3C(=O)N2C1
CCOC(=O)Nc1cc2c(c(N)n1)N=C(c1ccc(Cl)cc1Cl)CN2
OCCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1
N/C(=C\C(=O)c1cccc(Cl)c1)C(=O)O
Cc1ccc(C(=O)c2cc(N)ccc2N2CCC(C)CC2)c(C)c1
COC(=O)c1ccc2ccc(/C=C/c3ccc(O)c(O)c3)nc2c1O
OC1(c2ccc(Cl)cc2)C2CCC1CN(Cc1ccccc1)C2
O=[N+]([O-])c1ccccc1-c1nc2ccc[nH]c-2n1
Oc1cc2c3c(c1)-c1c(ccc(O)c1O)C[C@H]3NCC2
O[C@H](CN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1
O=C(NC/C=C/c1ccccc1)c1cc2ccccc2[nH]1
COc1ccc2[nH]c3c(C)c4ccnc(NCCCN(C)C)c4c(C)c3c2c1
CCCCN1CCN(c2nc3ccccc3n2CCOCC)CC1
COc1cc(CN2CCc3nc(N)nc(N)c3C2)cc(OC)c1OC
Nc1ccc2c3c(nn2CCNCCO)-c2cc(O)ccc2Sc13
Cn1nc(-c2c(F)cccc2F)n(C)c1=S
O=c1c(-c2ccccc2)ccnn1C(CN1CCCC1)c1ccccc1
COc1ccccc1C/N=C(\S)c1ccc2cnccc2n1
COc1cccc2c1CC(NCCCCc1ccccc1)CC2
CCC(C)Sc1nc(O)c(C)c(-c2ccccc2)n1
CC(=O)N1CCC(Oc2ccc(NC/C=C/c3cc(C(=N)N)ccc3O)cc2C(F)(F)F)CC1
COc1ccc(C(=O)OC2CCN(C)CC2)cc1
COc1ccc(S(=O)(=O)N(Cc2ccc(SC)cc2)[C@H](C)C(=O)NO)cc1
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1
Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1[S+]([O-])C(C)(C)[C@@H]2C(=O)O
CC(C)(C)C12COC(c3ccccc3)(OC1)OC2
Cc1c(C(=O)CN2CCCCC2)c(C)n(C)c1C(=O)c1ccc(Cl)cc1
Fc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1
N#Cc1c2n(c3c(N4CCN(CCCc5ccccc5)CC4)ncnc13)CCCC2
O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1
Cc1cc(C)n2nc(NS(=O)(=O)c3ccc(Cl)cc3)nc2n1
COP(=O)(OC)OC(C(C)(C)c1ccc(Cl)cc1)P(=O)(OC)OC
O=C(N[C@H](C(=O)O)c1ccccc1)c1cc(-c2ccccc2)nc2ccccc12
O=C1c2ccccc2CCCN1CCN1CCC(n2c(O)nc3cc(F)ccc32)CC1
CC(C)NCC(O)c1ccc2c(c1)NS(=O)(=O)N2
CC1(C)C2CC[C@@]1(CS(=O)(=O)N1CCC3(CCc4ccccc43)CC1)[C@@H](N1C(=O)C[C@H](N)C1=O)C2
CS(=O)(=O)c1c(O)n(Cc2ccccc2)c(=O)c2ccccc12
O=c1cc(-c2ccccc2Cl)oc2c(-c3cncnc3)c(O)cc(O)c12
CC(/C=C/C(O)=C1\C(=O)CNC1=O)=C\c1cccc2ccccc12
COc1ccc2c(c1)[nH]c1c3cnc4ccccc4c3c3c(c21)C(=O)NC3=O
CN(C)CCSc1nccc(-c2ccco2)n1
C#CCn1c(=O)[nH]c2[nH]c(-c3ccc(Br)cc3)nc2c1=O
Clc1cccc(-c2cc(O[C@@H]3CCNC3)cnc2Cl)c1
CC(C)(C)Nc1nc(C(F)(F)F)nc2ccc(O)cc12
COc1nncc([C@H]2CN3CC[C@H]2C3)n1
O=C(O)c1cn(C2CC2)c2c(F)c(N3CC/C(=N\O)C3)c(F)cc2c1=O
CC(C)C[C@H](NC(=O)c1ccccc1)C(=O)O
CCCCOC(=O)c1cc(OC)c(CC(C)N)cc1OC
CN(CCc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1
CC(=O)NC1=C(C)C(=O)c2c(nc3n2CCC3OC(C)=O)C1=N
O=C(O)c1cn2c3c(nc(O)c2n1)-c1ccccc1C3=O
C#Cc1cccc(Oc2cc(Cn3ccnc3)ccc2C#N)c1
O=C(Cn1ccnc1)c1ccc2c(c1)-c1ccccc1CC2
O=C1O[C@H](c2ccc(F)cc2)[C@@](Cn2cncn2)(c2ccc(Cl)cc2Cl)O1
CCOC(=O)c1cccc(Nc2nc(Cl)nc3c2ncn3Cc2ccccc2)c1
Cc1c(C)c2c(c(C)c1O)SC(C)O2
c1ccc(CNc2[nH]ccc3ncnc2-3)cc1
CN(C)C/C=C(/c1ccccc1)c1cccnc1
CSc1cccc2[nH]cc(CCN(C)C)c12
Cc1ccc(OC2CCN(CCN3CCCc4ccccc4C3=O)CC2)cc1
O=c1oc(Nc2ccccc2I)nc2cc(Cl)cc(Cl)c12
c1ccc(-c2nc(C3CCCCO3)[nH]c2-c2ccccc2)cc1
c1ccc2c(NCCCCCCN3CCCCC3)ccnc2c1
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCc4ccccc4)cc3)[nH]c2n(CCC)c1=O
Nc1nc2c(NCc3ccccc3)cccc2n2c(=O)n(-c3ccccc3)nc12
Cc1nc(Cc2nc(-c3ccccc3)cs2)c[nH]1
COc1ccc(C(CN)c2ccc(OC)c(OC)c2)cc1OC
CC(=O)Oc1ccccc1C(=O)O
O=C(O)c1ccccc1Nc1cccc(OC(F)(F)C(F)F)c1
Cc1c(NCC(=O)O)cccc1C(=O)c1ccc(Cl)cc1
O=C(O)CCCCCCCOc1ccc(NC(=O)C2=C(O)CN(c3ccc(Cl)cc3)C2=O)cc1
C=C(C)CCOC(=O)[C@H](Cc1ccccc1)NCc1cc([N+](=O)[O-])ccc1O
COc1ccc(S(=O)(=O)N[C@@H](CC(=O)O)C(=O)NCCc2ccccc2)cc1
O=C(O)c1ccc2c(c1)CCc1cc(Br)ccc1-2
Clc1ccc([C@@]2(Cn3cncn3)OCO[C@@H]2c2ccccc2)c(Cl)c1
Nc1ncnnc1-c1cc(Cl)cc(Cl)c1Cl
CCc1nc2cc(OC3CCN(C(C)=N)CC3)ccc2n1Cc1ccc2ccc(C(=N)N)cc2c1
Nc1ccc(-c2nc3cc(F)ccc3s2)cc1I
O=c1nc2n(c3c1CCCCC3)CCC2
C[C@@H](SCCCCO)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
CC1(C)Oc2ccsc2[C@@H](NC(=O)c2ccccc2)[C@@H]1O
O=C1NC(=O)c2c1c1cnc3ccccc3c1c1c2c2ccccc2n1CCCO
CCc1cccc(N2CC(CNC(C)=O)OC2=O)c1
NC(=O)c1ccc2[nH]cc(C3CCNCC3)c2c1
COc1ccc(S(=O)(=O)N(Cc2ccc(F)c(F)c2)[C@H](C)C(=O)NO)cc1
O=C(O)c1cnc2n1-c1ccccc1OC2
O=C(O)c1ccccc1Nc1cccc(Cl)c1Cl
CC(C)c1cccc(/C(=C\CC(N)C(=O)[O-])c2ccc(F)cc2F)c1.[Na+]
COC(=O)[C@H](CC(C)C)NC(=O)c1ccc(C(=O)N(C(C)C)C(C)C)cc1OC(C)C
CCCn1c(=O)n(CCCCC(C)=O)c(=O)c2[nH]cnc21
CNC(=O)[C@@H](C)NC(=O)C(CC(C)C)CP(=O)(O)Cc1ccc(Cc2ccccc2)cc1
C=CCN1CCCC(/C=C/c2ccccc2)C1
O=C(Nc1n[nH]c2nnc(-c3cccnc3)cc12)C1CC1
CCCCCn1cnc2c(C#Cc3ncnc4c3ncn4CCCCC)ncnc21
COc1ccccc1CC/N=C(\N)Nc1nc(-c2ccc(CNC(C)=O)s2)cs1
CC(=O)NCc1ccc(-c2csc(NC(=N)NCC3CC3)n2)o1
Nc1ccc(-c2nc(-c3ccc(Cl)cc3)no2)cc1
Oc1cccnc1C1CCNCCNCCCNCCN1
Cn1c(=O)nc2n(-c3ccc[n+](C)c3)c3ccccc3nc-2c1=O
O=C(O)CCCCCCCNC(=O)c1ccccc1C(=O)O
O=C1NC(=O)c2ccccc12
Cc1ccc(C(=O)Nc2nn[nH]n2)nc1C
COc1ccc2cc(C(C)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)O)ccc2c1
CCc1cc(/C=C/C(=O)O)ccc1NC(=O)c1cccc(NC(=N)N)c1
O=C(OC1CN2CCC1CC2)C(O)(c1ccccc1)c1cccc(Br)c1
O=C(Nc1ncco1)c1cnc2c(C(F)(F)F)cccc2c1O
NC(=O)N/N=C/c1ccc(Oc2ccc(F)cc2)cc1
CCCCc1nc(N(C)Cc2ccccc2)c2sccc2n1
CCCN([C@@H]1CCN2CCc3ccccc3[C@@H]2C1)S(C)(=O)=O
O=C(O)c1ccc2oc3ccc(S(=O)(=O)N4CCOCC4)cc3c(=O)c2c1
CS(=O)(=O)Oc1ccc(S(=O)(=O)CS(=O)(=O)C(F)(F)F)cc1
O=S(=O)(NCCc1cccc(OCCNc2ccncc2)c1)c1ccc(Cl)cc1
Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCc1cnc(N)cn1
Cc1cc(OCCNc2ccncc2)cc(OS(=O)(=O)c2cccs2)c1
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC1CCN(C)CC1
COC(=O)[C@H](CC(C)C)NC(C#N)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C
COc1ccc([C@@H]2c3nc(NC(C)C)ccc3[C@H](c3ccc4c(c3)OCO4)[C@H]2C(=O)O)c(CO)c1
C[C@]12C=CC(=O)NC1CCC1C2CC[C@@]2(C)C1CC[C@@H]2C(=O)Nc1ccccc1
O=C1NC(=O)C(CC#Cc2ccc(F)cc2)(S(=O)(=O)c2ccccn2)S1
c1ccc2c(c1)CCNC2C1CCCCC1
COc1cc2nc(C(=O)O)cn2c2ccccc12
N[C@H](Cc1ccc(OCCc2ccccc2)cc1)C(=O)O
CC[C@H](c1ccc(O)cc1)[C@@H](C(C)=O)c1ccc(O)cc1
CCN(CC)C(=O)c1c2nc3c(C(=O)N(CC)CC)ccc(C)c3oc-2c(C)c(=O)c1N
CCN1c2ncccc2C(=O)N(C)c2cc(Cl)cnc21
O=C1c2ccc([N+](=O)[O-])cc2C(=O)N1c1ccccc1
Nc1nc(Nc2ccccc2)c2ccccc2n1
COc1ccc(CNc2c(C(=O)NCc3ccccn3)cnc3ccc(C#N)cc23)cc1Cl
COC(=O)c1ccc(OCCCC(C)(C)C(=O)OC)cc1OCCCC(C)(C)C(=O)OC
N#CCOc1ccc(OCc2cccc(Cl)c2)cc1C=O
C[C@@H](c1ccccc1)[C@@H](CS)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
CCOC(=O)c1cc2ccccn2c(=O)n1
COc1ccccc1/C=C1\NC(=O)NC1=O
O=C(Oc1ccc([N+](=O)[O-])cc1)c1cnccn1
O=C(Nc1cn(-c2cccc(F)c2)cn1)n1ccccc1=O
Nc1ccc(S(=O)(=O)Nc2ccccc2S(N)(=O)=O)cc1
COc1ccc(CCNCC(O)COc2ccc(-c3nc(CN4CCOCC4)c[nH]3)cc2)cc1OC
Oc1cc2c(cc1SCc1ccccc1)OCC2
OC1=C2C(=Nc3ccnn3C2c2ccc(F)c(Cl)c2)CCC1
O=C1NCC2(CCN(CC(O)C3COc4ccccc4O3)CC2)O1
O=C(O)CC[n+]1ccc(/C=C/c2cccc3ccccc23)cc1.[Br-]
CCCn1c(=O)n(C)c(=O)c2c1ncn2CCN(C)C
[N-]=[N+]=N[C@@H]1C(O)[C@H](n2ccc(N)nc2=O)O[C@@H]1CO
CCN1CCCCCOc2cc(N)c(Cl)cc2C(=O)NCCC1
CN1CC=C(c2nnc(-c3cn(C)c4ccccc34)o2)CC1
COc1ccc(N(C)Cc2cnc3nc(N)nc(N)c3c2C)c(OC)c1
Nc1ccc(-c2cccn3ccnc23)cc1
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OCCO
CN1CCN(C2=Cc3ccccc3Cc3ccc(Cl)cc32)CC1
CCCc1c(O)n(-c2ccc(F)cc2)c2nc3c(c(=O)n(C)c(=O)n3C)n2c1=O
CSc1ccc(C(=O)c2cccc(CC(=O)[O-])c2N)cc1.[Na+]
COC(=O)C(=O)/C=C(\O)c1cccc(F)c1F
CCCC(O)C(O)(Cn1cncn1)c1ccc(Cl)cc1
COc1ccc(CCN2CCN(c3ncnc4c(C#N)c5n(c34)CCCC5)CC2)cc1
CC(C)Oc1c(C(=O)Nc2nn[nH]n2)n(-c2ccccc2)c2ccc(O)cc12
N#C/C(=C(/N)Sc1ccc(N)cc1N)c1cccc(C(O)c2ccc(C#N)cc2)c1
O=C(O)COc1cccc2c1CCCC2CCC(=O)NN(c1ccccc1)c1cccnc1
CC1=NN(C(=O)Nc2cccc([N+](=O)[O-])c2)C(C)=NN1C(=O)Nc1cccc([N+](=O)[O-])c1
NS(=O)(=O)c1ccc(NC(=O)CN(CC(=O)O)CC(=O)O)c(F)c1
CCCC1=C(C(=O)OCC)C(c2cc(C)cc(C)c2)NC(=O)N1
O=C1NC(=O)c2c1c1c3ccccc3ncc1c1[nH]c3cc(Cl)ccc3c21
Ic1ccc(OCCCc2c[nH]cn2)cc1
C=C(COCP(=O)(O)O)Cn1cnc2c(O)nc(N)nc21
Clc1ccc2c(c1Cl)CNCCC2
CC(=O)NCC1CN(c2c(F)cc(C(C)=O)cc2F)C(=O)O1
Nc1nc(N)c2c(CSc3ccccc3)coc2n1
COc1ccc(-n2ncc3cc(OC)c(OC)cc3c2=O)cc1OC
COC(=O)c1c(NC(=O)Nc2cccc3ccccc23)cc(C(C)(C)C)n1C
CC1CCN(C(=O)C(CCCN=C(N)N)NS(=O)(=O)c2cccc3c2CCCC3)C(C(=O)O)C1
CC(=O)OCCOCn1cnc2c(Cl)ncnc21
Cc1cc(C(c2ccccc2)N2CCN(Cc3ccccc3)CC2)sn1
CCC(=O)c1c(O)n(O)c2cc(NC(=O)c3cnc4ccccc4n3)ccc12
Nc1nc(Cl)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(CO)C[C@H]12
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1Cc2ccccc2C[C@H]1C(=O)NCC(=O)O
COC(=O)c1ccccc1C(=O)/C=C/c1ccc(C(=O)Nc2nccs2)cc1
N=C(N)c1cc2c(/C=C/c3ccc4c(c3)OCO4)cccc2s1
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(O)cc2)cc1
O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)NN1CCN(CCO)CC1
CC(C)(CNC(=O)Cc1ccccc1)NCC(O)COc1ccccc1
CC(=O)c1nc(C)cn1-c1cc(C)c2nc(O)ccc2c1
NCC/N=C(\S)Nc1c(Cl)cccc1Cl
CCCCCN1CCN(c2nc3ccccc3n2CCOCC)CC1
COc1ccc2c(c1)CCn1c(C)c(COC(=O)NC(C)C)c(COC(=O)NC(C)C)c1-2
C=CCS(=O)(=O)c1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)[nH]1
CCCCN(C1=NCCN1)c1c(Br)cccc1Br
Nc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
COc1ccc2c(=O)cc(-c3ccc(C)cc3)oc2c1
C/C(=N\c1nnc(-c2ccccc2C)s1)N1CCOCC1
O=C(O)c1cn(C2CC2)c2c(F)c(N3CCNCC3)c(F)c(O)c2c1=O
CCN(CC)CCNC(=O)c1cc(Cl)c(NC(=O)COc2ccc(F)cc2)cc1OC
COC(CNC(=O)N(CCCl)N=O)n1cc(F)c(=O)[nH]c1=O
C=C1CC2(CCCc3ccccc32)OC1=O
COc1cc(OC)c(C(=O)/C=C/c2cccnc2)c(OC)c1
CO/N=C(\C(=O)N[C@H]1CON(C(Oc2ccccc2)C(=O)O)C1=O)c1csc(N)n1
O=C1NC[C@@]2(CCN3CCc4cc5c(cc4[C@@H]3C2)OCO5)O1
CN(C(=O)[C@H]1CCC2C3CCC4NC(=O)C=C[C@]4(C)C3CC[C@@]21C)c1ccccc1
COc1ccc(NC(=O)NNc2nc3ccccc3c(=O)n2-c2cccc(OC(C)C)c2)cc1
CSC1=C2N=CN=C2N(Cc2ccc(Cl)cc2)C2=NCCN21
C[C@H](Cc1c[nH]c2ccccc12)NC[C@@H](O)c1cccc(Cl)c1
CCCNC(=O)CC1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1
Cc1cc(NCCN2CCOCC2)nnc1-c1ccccc1
Cc1cccc2c(=O)c3cccc(CC(=O)O)c3oc12
COc1ccc(Nc2c3ccc(N)cc3nc3cc(N)ccc23)cc1
CC1(C)C=C(C(=O)NCCNCc2ccc(Cl)cc2)C(C)(C)N1
Cc1cccc(C(O)CNC(=O)C2CCN(C(=O)Cn3c(=O)sc4ccc(Cl)cc43)CC2)n1
O=C(O)CC1CCc2cccc3[nH]c(=O)c(=O)n1c23
CC(C)CCNC(=O)[C@@H](NC(=O)[C@H](CC(=O)[C@@H](N)CC(C)C)Cc1ccccc1)C(C)C
Cc1cc(-n2ncc(=O)[nH]c2=O)ccc1C(=O)c1ccc(Cl)cc1
